,order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
56516,3186234,3504,prior,3,4,15,30.0
56517,2225193,3504,prior,4,2,6,26.0
56518,1577982,3504,prior,5,2,14,7.0
56519,237709,3504,prior,6,5,18,3.0
56520,2307151,3504,prior,7,3,18,5.0
56521,2654973,3504,prior,8,3,11,30.0
56522,994957,3504,prior,9,0,17,25.0
56523,367476,3504,prior,10,6,19,6.0
56524,2949376,3504,train,11,0,19,15.0
56525,3178464,3505,prior,1,6,17,
56526,1060664,3505,prior,2,2,15,17.0
56527,3141639,3505,prior,3,0,15,5.0
56528,673067,3505,prior,4,4,16,4.0
56529,494949,3505,prior,5,2,16,5.0
56530,3057649,3505,prior,6,4,16,2.0
56531,3351060,3505,prior,7,6,13,2.0
56532,2852945,3505,prior,8,4,18,5.0
56533,602940,3505,prior,9,0,9,3.0
56534,1241463,3505,prior,10,5,16,5.0
56535,791430,3505,prior,11,2,14,4.0
56536,1256763,3505,prior,12,6,16,4.0
56537,1981706,3505,train,13,2,7,3.0
56538,1906446,3506,prior,1,1,13,
56539,1085269,3506,prior,2,0,15,30.0
56540,3241996,3506,prior,3,2,12,2.0
56541,664944,3506,test,4,6,17,11.0
56542,1744217,3507,prior,1,4,10,
56543,1080750,3507,prior,2,4,14,7.0
56544,1656595,3507,prior,3,1,20,4.0
56545,299647,3507,prior,4,2,11,15.0
56546,1679698,3507,prior,5,0,11,5.0
56547,3303701,3507,prior,6,3,11,10.0
56548,2443699,3507,prior,7,5,7,30.0
56549,1398829,3507,prior,8,0,17,16.0
56550,164472,3507,prior,9,6,22,20.0
56551,2754075,3507,prior,10,0,8,30.0
56552,2691309,3507,prior,11,0,14,28.0
56553,352395,3507,prior,12,5,17,5.0
56554,1435838,3507,prior,13,2,16,25.0
56555,692180,3507,prior,14,0,11,26.0
56556,3042091,3507,prior,15,6,13,13.0
56557,824934,3507,train,16,1,14,30.0
56558,1706311,3508,prior,1,5,12,
56559,1067854,3508,prior,2,2,15,30.0
56560,2393721,3508,prior,3,4,14,9.0
56561,3054023,3508,prior,4,0,15,17.0
56562,1794739,3508,test,5,4,15,25.0
56563,70746,3509,prior,1,0,15,
56564,2303335,3509,prior,2,4,12,4.0
56565,2205183,3509,prior,3,4,18,7.0
56566,392633,3509,prior,4,6,19,9.0
56567,2838492,3509,prior,5,1,10,9.0
56568,3318626,3509,prior,6,0,16,6.0
56569,1742643,3509,prior,7,4,16,11.0
56570,2180377,3509,prior,8,1,18,4.0
56571,1545752,3509,prior,9,5,17,4.0
56572,140704,3509,prior,10,1,14,10.0
56573,2176335,3509,prior,11,0,17,20.0
56574,959852,3509,prior,12,6,15,6.0
56575,847599,3509,prior,13,4,11,5.0
56576,2185296,3509,prior,14,0,16,3.0
56577,1637943,3509,prior,15,6,13,6.0
56578,1658718,3509,prior,16,5,6,6.0
56579,2060850,3509,prior,17,6,16,1.0
56580,1984302,3509,prior,18,5,10,6.0
56581,1757418,3509,prior,19,0,16,2.0
56582,3073588,3509,prior,20,5,18,5.0
56583,2417686,3509,prior,21,3,12,5.0
56584,616348,3509,prior,22,0,16,4.0
56585,109732,3509,prior,23,5,13,5.0
56586,2828507,3509,prior,24,0,12,2.0
56587,364303,3509,prior,25,4,17,4.0
56588,338574,3509,prior,26,0,12,3.0
56589,830545,3509,prior,27,6,13,6.0
56590,1015041,3509,prior,28,5,15,6.0
56591,1514608,3509,prior,29,5,17,7.0
56592,2806639,3509,prior,30,5,17,7.0
56593,1818285,3509,prior,31,1,17,3.0
56594,1721249,3509,prior,32,4,9,3.0
56595,732028,3509,prior,33,0,12,3.0
56596,2193113,3509,prior,34,4,15,4.0
56597,440208,3509,prior,35,3,13,6.0
56598,3010805,3509,prior,36,4,19,8.0
56599,1789242,3509,prior,37,2,10,12.0
56600,331470,3509,prior,38,5,14,3.0
56601,2922386,3509,prior,39,6,15,8.0
56602,643359,3509,prior,40,5,10,6.0
56603,1841390,3509,prior,41,3,9,5.0
56604,3363288,3509,prior,42,2,13,6.0
56605,974718,3509,prior,43,6,10,4.0
56606,908157,3509,prior,44,1,11,2.0
56607,1314032,3509,prior,45,4,21,3.0
56608,2700559,3509,prior,46,6,8,9.0
56609,90081,3509,prior,47,1,20,2.0
56610,1389650,3509,prior,48,6,10,5.0
56611,2490137,3509,prior,49,3,10,4.0
56612,2056158,3509,prior,50,0,9,4.0
56613,2429830,3509,prior,51,6,17,6.0
56614,2533652,3509,prior,52,4,9,5.0
56615,3416304,3509,prior,53,3,9,6.0
56616,1375973,3509,prior,54,0,10,4.0
56617,1807768,3509,prior,55,5,15,5.0
56618,1937570,3509,prior,56,1,17,3.0
56619,2725857,3509,prior,57,5,17,4.0
56620,2560878,3509,prior,58,0,17,2.0
56621,713902,3509,prior,59,6,13,6.0
56622,3120777,3509,prior,60,4,20,5.0
56623,479607,3509,prior,61,0,10,3.0
56624,2998684,3509,prior,62,0,14,7.0
56625,678008,3509,prior,63,3,18,3.0
56626,3139368,3509,prior,64,0,21,4.0
56627,136628,3509,prior,65,0,12,7.0
56628,1076904,3509,prior,66,5,12,5.0
56629,2781290,3509,prior,67,0,19,2.0
56630,3408273,3509,prior,68,3,21,3.0
56631,3400160,3509,prior,69,0,12,4.0
56632,2577932,3509,prior,70,4,19,4.0
56633,1146409,3509,train,71,0,9,3.0
56634,1921066,3510,prior,1,6,19,
56635,1505383,3510,prior,2,2,20,3.0
56636,658298,3510,prior,3,5,16,3.0
56637,3001458,3510,prior,4,1,20,3.0
56638,1660658,3510,prior,5,4,20,3.0
56639,2596873,3510,prior,6,5,16,8.0
56640,3129838,3510,prior,7,6,18,1.0
56641,3159035,3510,prior,8,6,14,7.0
56642,2650779,3510,prior,9,1,21,2.0
56643,2369824,3510,prior,10,0,12,13.0
56644,1109126,3510,prior,11,2,21,2.0
56645,653248,3510,prior,12,6,16,4.0
56646,1008537,3510,prior,13,0,15,1.0
56647,1101911,3510,prior,14,2,20,2.0
56648,2983094,3510,prior,15,2,22,7.0
56649,425183,3510,prior,16,1,16,6.0
56650,2446951,3510,prior,17,1,20,7.0
56651,2289291,3510,prior,18,2,11,8.0
56652,3167644,3510,prior,19,6,20,4.0
56653,3078211,3510,prior,20,2,12,3.0
56654,2102586,3510,prior,21,6,17,4.0
56655,906255,3510,prior,22,1,12,2.0
56656,494201,3510,prior,23,3,2,16.0
56657,2442560,3510,prior,24,6,12,3.0
56658,2239621,3510,prior,25,4,12,5.0
56659,224535,3510,prior,26,6,20,2.0
56660,3163119,3510,prior,27,5,21,6.0
56661,1239469,3510,prior,28,1,13,3.0
56662,1179968,3510,prior,29,2,15,8.0
56663,2443128,3510,prior,30,0,8,5.0
56664,1048846,3510,prior,31,1,20,1.0
56665,2994042,3510,prior,32,4,18,3.0
56666,2144647,3510,prior,33,2,22,5.0
56667,2284270,3510,prior,34,4,9,9.0
56668,2876725,3510,prior,35,2,12,12.0
56669,889923,3510,prior,36,4,17,2.0
56670,2356763,3510,prior,37,2,17,5.0
56671,3060553,3510,prior,38,0,7,5.0
56672,195899,3510,prior,39,2,21,2.0
56673,3169574,3510,prior,40,6,14,4.0
56674,1644507,3510,prior,41,2,13,3.0
56675,3204775,3510,prior,42,3,20,1.0
56676,1047756,3510,prior,43,1,19,5.0
56677,426499,3510,prior,44,2,17,1.0
56678,1370150,3510,prior,45,2,21,7.0
56679,1671875,3510,prior,46,0,13,5.0
56680,3266202,3510,prior,47,2,19,2.0
56681,1936631,3510,prior,48,1,17,6.0
56682,781107,3510,prior,49,1,17,0.0
56683,2235757,3510,prior,50,2,17,1.0
56684,2075228,3510,prior,51,6,13,4.0
56685,2195680,3510,prior,52,2,13,3.0
56686,1104524,3510,prior,53,6,21,4.0
56687,2825230,3510,prior,54,3,16,4.0
56688,2455734,3510,prior,55,6,14,3.0
56689,1246753,3510,prior,56,2,12,3.0
56690,483752,3510,prior,57,2,8,7.0
56691,2270264,3510,prior,58,2,15,7.0
56692,1279014,3510,prior,59,6,6,11.0
56693,255212,3510,prior,60,1,14,2.0
56694,1080669,3510,prior,61,2,11,1.0
56695,2418931,3510,prior,62,2,19,0.0
56696,2340287,3510,prior,63,6,13,4.0
56697,2483444,3510,prior,64,0,15,1.0
56698,925953,3510,test,65,2,12,2.0
56699,962168,3511,prior,1,6,17,
56700,972151,3511,prior,2,6,17,21.0
56701,1660788,3511,prior,3,0,17,1.0
56702,2568457,3511,train,4,0,18,0.0
56703,2385192,3512,prior,1,4,7,
56704,2343813,3512,prior,2,0,21,10.0
56705,1938328,3512,prior,3,1,7,1.0
56706,1648371,3512,prior,4,4,19,3.0
56707,540036,3512,prior,5,2,17,30.0
56708,2028006,3512,prior,6,6,8,11.0
56709,2725516,3512,prior,7,4,10,5.0
56710,1045555,3512,prior,8,6,8,9.0
56711,3059059,3512,prior,9,0,20,15.0
56712,1381091,3512,prior,10,3,15,10.0
56713,2944949,3512,prior,11,3,9,28.0
56714,1475327,3512,prior,12,4,8,15.0
56715,3008036,3512,prior,13,0,11,3.0
56716,1563356,3512,prior,14,4,8,11.0
56717,3047085,3512,prior,15,3,7,13.0
56718,734525,3512,prior,16,3,18,7.0
56719,226783,3512,prior,17,2,19,6.0
56720,1184507,3512,prior,18,4,7,9.0
56721,1911020,3512,prior,19,4,16,21.0
56722,1406374,3512,prior,20,1,9,11.0
56723,2384860,3512,prior,21,4,16,24.0
56724,1321337,3512,prior,22,2,11,12.0
56725,731431,3512,prior,23,3,7,15.0
56726,2989493,3512,prior,24,4,8,8.0
56727,60293,3512,prior,25,5,8,22.0
56728,2729790,3512,prior,26,3,7,26.0
56729,903254,3512,train,27,2,8,13.0
56730,1108588,3513,prior,1,2,17,
56731,84851,3513,prior,2,6,13,30.0
56732,1982428,3513,prior,3,1,14,16.0
56733,1986115,3513,prior,4,4,11,30.0
56734,1553425,3513,prior,5,4,19,28.0
56735,2786600,3513,prior,6,5,19,30.0
56736,316700,3513,prior,7,1,15,30.0
56737,2954457,3513,prior,8,3,15,9.0
56738,1519862,3513,prior,9,0,10,11.0
56739,1635626,3513,prior,10,6,17,13.0
56740,27462,3513,prior,11,1,19,30.0
56741,559245,3513,train,12,6,1,30.0
56742,3318566,3514,prior,1,5,17,
56743,1331326,3514,prior,2,1,6,3.0
56744,1732867,3514,prior,3,3,11,2.0
56745,1907890,3514,prior,4,3,11,0.0
56746,3002217,3514,prior,5,5,15,2.0
56747,2932989,3514,prior,6,2,13,4.0
56748,1957304,3514,prior,7,3,7,1.0
56749,733295,3514,prior,8,6,11,3.0
56750,1877525,3514,prior,9,1,12,2.0
56751,1009688,3514,prior,10,3,9,2.0
56752,1604233,3514,prior,11,3,9,0.0
56753,2064329,3514,prior,12,3,10,0.0
56754,2993838,3514,prior,13,3,12,0.0
56755,3218131,3514,prior,14,5,15,2.0
56756,947165,3514,prior,15,1,8,3.0
56757,2057061,3514,prior,16,2,7,1.0
56758,1487568,3514,prior,17,3,9,1.0
56759,1916108,3514,prior,18,3,10,0.0
56760,1939703,3514,prior,19,6,11,3.0
56761,296975,3514,prior,20,2,5,3.0
56762,2291340,3514,prior,21,2,5,0.0
56763,2426382,3514,prior,22,2,7,0.0
56764,2808138,3514,prior,23,2,7,0.0
56765,2015879,3514,prior,24,2,10,0.0
56766,875608,3514,prior,25,3,9,1.0
56767,2914821,3514,prior,26,4,7,1.0
56768,27690,3514,prior,27,4,8,0.0
56769,454310,3514,prior,28,5,18,1.0
56770,3071411,3514,prior,29,6,11,1.0
56771,1681526,3514,prior,30,0,10,1.0
56772,2058896,3514,prior,31,1,6,1.0
56773,754775,3514,prior,32,1,6,0.0
56774,3126724,3514,prior,33,1,9,0.0
56775,1877358,3514,prior,34,1,12,0.0
56776,2465110,3514,prior,35,2,13,1.0
56777,426153,3514,prior,36,5,14,3.0
56778,821152,3514,prior,37,6,12,1.0
56779,2158633,3514,prior,38,0,13,1.0
56780,460042,3514,prior,39,1,6,1.0
56781,1063727,3514,prior,40,2,15,1.0
56782,1480735,3514,prior,41,4,5,2.0
56783,2554919,3514,prior,42,5,14,1.0
56784,872280,3514,prior,43,6,10,1.0
56785,3152641,3514,prior,44,2,17,3.0
56786,2458481,3514,prior,45,3,11,1.0
56787,2957855,3514,prior,46,5,7,2.0
56788,1917851,3514,prior,47,5,16,0.0
56789,1554411,3514,prior,48,6,10,1.0
56790,2082579,3514,prior,49,5,7,6.0
56791,1569926,3514,prior,50,3,11,5.0
56792,309850,3514,prior,51,3,11,0.0
56793,711408,3514,prior,52,5,16,2.0
56794,1479325,3514,prior,53,6,10,1.0
56795,2173671,3514,prior,54,1,9,2.0
56796,3380186,3514,prior,55,1,10,0.0
56797,3332539,3514,prior,56,2,6,1.0
56798,2569537,3514,prior,57,3,9,1.0
56799,1263445,3514,prior,58,3,10,0.0
56800,2539600,3514,prior,59,6,10,3.0
56801,225638,3514,prior,60,6,14,0.0
56802,2833711,3514,prior,61,1,5,2.0
56803,3378182,3514,prior,62,1,8,0.0
56804,2756328,3514,prior,63,1,9,0.0
56805,3035613,3514,prior,64,3,9,2.0
56806,1896384,3514,prior,65,6,10,3.0
56807,3138544,3514,prior,66,6,11,0.0
56808,3270654,3514,prior,67,1,9,2.0
56809,813408,3514,prior,68,3,9,2.0
56810,2529591,3514,prior,69,3,10,0.0
56811,1317914,3514,prior,70,5,13,2.0
56812,3346133,3514,prior,71,3,10,5.0
56813,2658089,3514,prior,72,3,10,0.0
56814,2968586,3514,prior,73,4,10,1.0
56815,2403587,3514,prior,74,5,9,1.0
56816,1454709,3514,prior,75,5,15,0.0
56817,73182,3514,prior,76,6,11,1.0
56818,3399225,3514,prior,77,6,12,0.0
56819,2790380,3514,prior,78,1,5,2.0
56820,3290272,3514,prior,79,1,8,0.0
56821,2879630,3514,prior,80,3,10,2.0
56822,2864527,3514,prior,81,5,8,2.0
56823,954948,3514,prior,82,6,10,1.0
56824,2706815,3514,prior,83,1,5,2.0
56825,1078183,3514,prior,84,1,9,0.0
56826,1571585,3514,prior,85,3,10,2.0
56827,3142133,3514,prior,86,3,10,0.0
56828,683934,3514,prior,87,3,10,0.0
56829,1342016,3514,prior,88,4,9,1.0
56830,1854414,3514,prior,89,4,9,0.0
56831,1139785,3514,prior,90,5,15,1.0
56832,901223,3514,prior,91,1,5,3.0
56833,3327865,3514,prior,92,3,10,2.0
56834,3149734,3514,prior,93,4,6,1.0
56835,2015085,3514,prior,94,4,9,0.0
56836,692221,3514,prior,95,4,12,0.0
56837,2202464,3514,prior,96,4,13,0.0
56838,3062438,3514,prior,97,5,14,1.0
56839,3402183,3514,prior,98,0,11,2.0
56840,3307038,3514,prior,99,1,5,1.0
56841,1388702,3514,test,100,1,10,0.0
56842,864789,3515,prior,1,0,14,
56843,413911,3515,prior,2,5,20,19.0
56844,3319154,3515,prior,3,6,19,29.0
56845,536010,3515,prior,4,4,15,12.0
56846,2719208,3515,train,5,4,12,30.0
56847,762293,3516,prior,1,1,9,
56848,343167,3516,prior,2,4,10,3.0
56849,2850149,3516,prior,3,4,9,14.0
56850,3027094,3516,prior,4,1,9,4.0
56851,2864757,3516,prior,5,2,9,15.0
56852,1676795,3516,prior,6,2,8,28.0
56853,2524094,3516,prior,7,2,11,14.0
56854,820824,3516,prior,8,3,8,1.0
56855,3203982,3516,train,9,4,12,1.0
56856,1978445,3517,prior,1,2,14,
56857,1624974,3517,prior,2,0,16,19.0
56858,3192933,3517,prior,3,0,11,7.0
56859,2309829,3517,prior,4,0,15,14.0
56860,2459843,3517,prior,5,0,13,14.0
56861,2099214,3517,prior,6,2,10,30.0
56862,289847,3517,prior,7,6,9,25.0
56863,1183562,3517,prior,8,0,12,29.0
56864,698283,3517,prior,9,5,9,19.0
56865,124179,3517,test,10,6,11,22.0
56866,1907602,3518,prior,1,5,12,
56867,2287440,3518,prior,2,4,9,13.0
56868,325061,3518,prior,3,3,17,13.0
56869,2501569,3518,prior,4,1,19,5.0
56870,365627,3518,prior,5,0,20,6.0
56871,964986,3518,prior,6,5,18,12.0
56872,2031792,3518,prior,7,6,14,8.0
56873,735794,3518,test,8,5,5,20.0
56874,2623308,3519,prior,1,0,15,
56875,3017253,3519,prior,2,4,14,30.0
56876,520001,3519,prior,3,6,14,16.0
56877,2541136,3519,prior,4,1,11,30.0
56878,1396302,3519,prior,5,3,14,9.0
56879,3323086,3519,prior,6,0,12,4.0
56880,2388645,3519,prior,7,1,10,22.0
56881,2856078,3519,train,8,1,15,30.0
56882,1279421,3520,prior,1,5,9,
56883,2573424,3520,prior,2,5,9,28.0
56884,2951759,3520,prior,3,6,8,22.0
56885,639865,3520,prior,4,3,17,4.0
56886,2013568,3520,prior,5,2,10,20.0
56887,1887915,3520,prior,6,2,13,28.0
56888,2374047,3520,prior,7,4,14,30.0
56889,1393569,3520,prior,8,6,9,9.0
56890,2525168,3520,prior,9,1,11,23.0
56891,1877490,3520,prior,10,4,10,17.0
56892,843526,3520,prior,11,3,9,27.0
56893,3392557,3520,prior,12,3,10,30.0
56894,1401841,3520,prior,13,1,12,12.0
56895,1010801,3520,prior,14,3,9,16.0
56896,1202655,3520,train,15,3,10,0.0
56897,1920601,3521,prior,1,0,14,
56898,1578301,3521,prior,2,6,12,27.0
56899,549081,3521,prior,3,4,13,30.0
56900,1061052,3521,prior,4,0,13,30.0
56901,2345669,3521,prior,5,0,14,7.0
56902,1387529,3521,train,6,0,15,30.0
56903,1891498,3522,prior,1,6,18,
56904,976266,3522,prior,2,3,19,18.0
56905,148732,3522,prior,3,4,16,1.0
56906,1521698,3522,prior,4,5,19,8.0
56907,351472,3522,prior,5,2,20,4.0
56908,3008502,3522,prior,6,6,21,4.0
56909,1775822,3522,prior,7,5,21,13.0
56910,3182525,3522,prior,8,0,17,16.0
56911,1710937,3522,prior,9,2,14,30.0
56912,2233387,3522,prior,10,5,18,10.0
56913,282962,3522,prior,11,0,14,2.0
56914,232135,3522,prior,12,6,19,6.0
56915,2228352,3522,prior,13,0,20,8.0
56916,876111,3522,prior,14,4,18,25.0
56917,2210184,3522,prior,15,4,17,14.0
56918,3040381,3522,prior,16,6,22,30.0
56919,961436,3522,train,17,6,12,30.0
56920,2834119,3523,prior,1,5,22,
56921,969265,3523,prior,2,0,22,9.0
56922,153860,3523,prior,3,0,19,21.0
56923,1050241,3523,prior,4,2,17,2.0
56924,685748,3523,prior,5,5,10,17.0
56925,2581008,3523,prior,6,1,9,3.0
56926,545638,3523,prior,7,2,13,1.0
56927,3043144,3523,prior,8,2,17,14.0
56928,1954705,3523,prior,9,4,16,2.0
56929,1028319,3523,prior,10,1,7,18.0
56930,629531,3523,prior,11,6,10,30.0
56931,2598015,3523,prior,12,2,14,3.0
56932,2237656,3523,prior,13,2,15,0.0
56933,2966691,3523,prior,14,4,12,23.0
56934,1952926,3523,prior,15,2,9,12.0
56935,3320641,3523,prior,16,4,18,9.0
56936,1658753,3523,prior,17,2,8,30.0
56937,2355399,3523,prior,18,3,15,8.0
56938,1314604,3523,prior,19,1,17,5.0
56939,2946207,3523,prior,20,2,15,30.0
56940,1408240,3523,prior,21,2,13,14.0
56941,3219267,3523,prior,22,5,9,3.0
56942,3308741,3523,prior,23,5,11,14.0
56943,3056314,3523,prior,24,1,9,24.0
56944,1806218,3523,prior,25,2,12,1.0
56945,1371067,3523,train,26,5,16,17.0
56946,1332571,3524,prior,1,1,19,
56947,1660006,3524,prior,2,6,13,30.0
56948,1340554,3524,prior,3,5,17,13.0
56949,645138,3524,prior,4,0,14,16.0
56950,802628,3524,prior,5,2,18,30.0
56951,2399369,3524,train,6,6,15,30.0
56952,522674,3525,prior,1,1,11,
56953,632624,3525,prior,2,6,8,5.0
56954,2845006,3525,prior,3,6,8,7.0
56955,2728989,3525,prior,4,6,9,7.0
56956,1947673,3525,prior,5,2,15,3.0
56957,689381,3525,prior,6,6,9,11.0
56958,2842479,3525,prior,7,3,15,11.0
56959,73483,3525,prior,8,4,16,1.0
56960,2574659,3525,prior,9,6,10,23.0
56961,2437732,3525,prior,10,6,15,7.0
56962,2973137,3525,prior,11,1,13,2.0
56963,148918,3525,prior,12,6,12,5.0
56964,2924735,3525,prior,13,4,16,5.0
56965,209213,3525,prior,14,0,15,3.0
56966,1468384,3525,prior,15,6,16,6.0
56967,315542,3525,prior,16,3,17,4.0
56968,1902583,3525,prior,17,6,10,3.0
56969,2125565,3525,prior,18,4,17,12.0
56970,683555,3525,train,19,3,14,6.0
56971,1690701,3526,prior,1,1,13,
56972,3151276,3526,prior,2,1,12,7.0
56973,1981910,3526,prior,3,2,15,8.0
56974,3221467,3526,prior,4,3,13,8.0
56975,109924,3526,prior,5,2,12,13.0
56976,1193359,3526,prior,6,1,20,6.0
56977,166240,3526,prior,7,2,17,22.0
56978,350829,3526,train,8,2,19,7.0
56979,277938,3527,prior,1,4,14,
56980,3178200,3527,prior,2,4,11,14.0
56981,3057548,3527,prior,3,4,11,7.0
56982,1242009,3527,prior,4,1,13,11.0
56983,1857754,3527,prior,5,2,10,8.0
56984,1748629,3527,prior,6,1,10,13.0
56985,3407616,3527,prior,7,1,11,14.0
56986,2865328,3527,prior,8,1,14,7.0
56987,2154096,3527,prior,9,3,9,9.0
56988,2704131,3527,prior,10,1,12,12.0
56989,2585024,3527,prior,11,2,12,15.0
56990,1914668,3527,prior,12,1,10,13.0
56991,1231306,3527,prior,13,1,16,7.0
56992,2994194,3527,prior,14,1,10,7.0
56993,2269751,3527,prior,15,1,11,30.0
56994,345055,3527,prior,16,1,15,14.0
56995,1866338,3527,prior,17,2,11,8.0
56996,2728586,3527,prior,18,1,10,27.0
56997,260509,3527,prior,19,3,13,2.0
56998,1623129,3527,prior,20,1,10,12.0
56999,2762979,3527,prior,21,1,10,7.0
57000,2356097,3527,test,22,1,11,7.0
57001,2584450,3528,prior,1,4,15,
57002,1784654,3528,prior,2,4,17,30.0
57003,1599837,3528,prior,3,6,16,23.0
57004,2915584,3528,train,4,0,9,29.0
57005,1546455,3529,prior,1,3,9,
57006,301229,3529,prior,2,1,14,5.0
57007,789498,3529,prior,3,2,19,15.0
57008,2315138,3529,prior,4,1,17,6.0
57009,2059873,3529,prior,5,2,14,30.0
57010,2630187,3529,prior,6,0,16,5.0
57011,3194968,3529,prior,7,3,15,10.0
57012,2271399,3529,prior,8,0,18,4.0
57013,1645916,3529,prior,9,0,17,7.0
57014,2772966,3529,prior,10,0,10,7.0
57015,2511823,3529,prior,11,0,14,7.0
57016,2907023,3529,prior,12,2,12,9.0
57017,986338,3529,prior,13,1,17,6.0
57018,2306965,3529,prior,14,0,22,6.0
57019,869261,3529,prior,15,0,13,7.0
57020,2253419,3529,prior,16,0,13,14.0
57021,3385884,3529,prior,17,0,0,7.0
57022,239799,3529,prior,18,6,17,6.0
57023,2979060,3529,prior,19,3,19,4.0
57024,2514115,3529,prior,20,3,10,7.0
57025,2970746,3529,train,21,1,17,5.0
57026,1202356,3530,prior,1,1,8,
57027,2346338,3530,prior,2,2,15,1.0
57028,2845026,3530,prior,3,5,8,3.0
57029,203911,3530,prior,4,2,9,4.0
57030,1029771,3530,prior,5,5,10,3.0
57031,1217267,3530,prior,6,3,9,5.0
57032,777215,3530,prior,7,1,8,5.0
57033,3334622,3530,prior,8,2,8,8.0
57034,939880,3530,prior,9,5,17,3.0
57035,1387872,3530,prior,10,5,17,7.0
57036,768332,3530,prior,11,4,11,6.0
57037,1859506,3530,prior,12,2,17,5.0
57038,2880001,3530,prior,13,5,15,3.0
57039,448410,3530,prior,14,5,17,7.0
57040,1826876,3530,prior,15,5,14,7.0
57041,2551297,3530,prior,16,5,17,7.0
57042,2193160,3530,prior,17,5,11,7.0
57043,2971735,3530,prior,18,5,10,7.0
57044,751870,3530,prior,19,4,9,6.0
57045,1331402,3530,prior,20,2,11,5.0
57046,3305732,3530,prior,21,5,9,3.0
57047,442640,3530,prior,22,3,11,5.0
57048,49934,3530,prior,23,2,16,6.0
57049,1126723,3530,prior,24,5,16,3.0
57050,2559833,3530,prior,25,2,12,4.0
57051,2359241,3530,prior,26,5,14,3.0
57052,2862372,3530,prior,27,5,13,7.0
57053,945193,3530,prior,28,5,14,7.0
57054,103123,3530,prior,29,5,14,7.0
57055,1579312,3530,prior,30,5,13,7.0
57056,458038,3530,prior,31,3,9,5.0
57057,2201682,3530,prior,32,5,10,2.0
57058,3081183,3530,prior,33,2,13,4.0
57059,1317639,3530,prior,34,4,10,2.0
57060,1948466,3530,prior,35,1,11,4.0
57061,1785514,3530,prior,36,4,10,3.0
57062,2016342,3530,prior,37,1,10,4.0
57063,2091691,3530,prior,38,5,14,4.0
57064,233560,3530,prior,39,4,10,6.0
57065,1099162,3530,prior,40,1,11,4.0
57066,62154,3530,prior,41,3,12,2.0
57067,161477,3530,prior,42,4,17,1.0
57068,3053769,3530,prior,43,4,10,7.0
57069,179565,3530,prior,44,1,11,4.0
57070,1588874,3530,prior,45,3,9,2.0
57071,117297,3530,prior,46,1,15,5.0
57072,2614303,3530,prior,47,4,10,3.0
57073,1561523,3530,prior,48,3,12,6.0
57074,500350,3530,prior,49,2,10,6.0
57075,503067,3530,prior,50,5,12,3.0
57076,67779,3530,prior,51,3,16,12.0
57077,166080,3530,prior,52,3,15,7.0
57078,86895,3530,prior,53,4,14,1.0
57079,3243344,3530,prior,54,3,11,6.0
57080,2498340,3530,prior,55,5,16,2.0
57081,2468905,3530,prior,56,5,14,7.0
57082,218989,3530,prior,57,5,9,7.0
57083,237775,3530,prior,58,2,11,4.0
57084,3108523,3530,prior,59,5,9,3.0
57085,1214722,3530,prior,60,3,9,5.0
57086,2311778,3530,prior,61,4,16,1.0
57087,1168654,3530,prior,62,3,10,6.0
57088,2021336,3530,prior,63,5,13,2.0
57089,748741,3530,prior,64,1,11,10.0
57090,1384316,3530,prior,65,5,10,4.0
57091,1111079,3530,prior,66,5,15,7.0
57092,1024023,3530,prior,67,1,8,10.0
57093,357806,3530,prior,68,3,9,2.0
57094,2294422,3530,prior,69,4,11,1.0
57095,2313143,3530,prior,70,3,10,6.0
57096,893775,3530,prior,71,5,9,9.0
57097,1814132,3530,prior,72,5,11,7.0
57098,105375,3530,prior,73,5,10,7.0
57099,623638,3530,train,74,5,12,7.0
57100,2390712,3531,prior,1,2,15,
57101,1965873,3531,prior,2,4,17,16.0
57102,1839583,3531,prior,3,3,15,6.0
57103,540642,3531,prior,4,2,15,6.0
57104,3097449,3531,prior,5,4,8,23.0
57105,2843364,3531,prior,6,4,8,14.0
57106,1637646,3531,prior,7,6,10,2.0
57107,2390526,3531,prior,8,2,11,17.0
57108,432781,3531,prior,9,4,11,16.0
57109,945532,3531,prior,10,2,14,5.0
57110,335729,3531,prior,11,3,10,8.0
57111,906034,3531,prior,12,6,20,10.0
57112,3196757,3531,prior,13,0,8,8.0
57113,2978810,3531,prior,14,4,12,4.0
57114,277625,3531,prior,15,0,20,17.0
57115,1411010,3531,prior,16,5,11,5.0
57116,476805,3531,prior,17,2,12,4.0
57117,763492,3531,prior,18,6,13,18.0
57118,1593461,3531,prior,19,2,9,17.0
57119,492241,3531,prior,20,0,11,5.0
57120,1376259,3531,prior,21,3,22,17.0
57121,1076458,3531,prior,22,0,14,4.0
57122,1119923,3531,prior,23,4,16,18.0
57123,2617006,3531,prior,24,6,20,30.0
57124,2149033,3531,prior,25,1,9,16.0
57125,1252766,3531,prior,26,1,15,21.0
57126,965345,3531,prior,27,2,19,8.0
57127,904136,3531,prior,28,0,7,5.0
57128,1329711,3531,prior,29,0,7,0.0
57129,1120519,3531,train,30,5,16,5.0
57130,1113113,3532,prior,1,1,17,
57131,1219011,3532,prior,2,4,16,10.0
57132,2084664,3532,prior,3,4,13,21.0
57133,677023,3532,prior,4,4,15,14.0
57134,1834278,3532,prior,5,5,1,15.0
